#BeginHeader,57
#FormatType,NR-500\NORMAL
#FormatVersion,R3.00.00
タイトル,
ユニット番号,MASTER,UNIT1,UNIT2,UNIT3,UNIT4,UNIT5,UNIT6,UNIT7,UNIT8
ユニット種別,NR-500,(1)HA,未設定,未設定,未設定,未設定,未設定,未設定,未設定

計測モード,ノーマルモード
2023/05/17 16:38:43,500000,0.157
2023/05/17 16:38:43,550000,0.155
2023/05/17 16:38:43,600000,0.152
2023/05/17 16:38:43,650000,0.157
2023/05/17 16:38:43,700000,0.156
2023/05/17 16:38:43,750000,0.157
2023/05/17 16:38:43,800000,0.151
2023/05/17 16:38:43,850000,0.158
2023/05/17 16:38:43,900000,0.157
2023/05/17 16:38:43,950000,0.153
2023/05/17 16:38:44,000000,0.158
2023/05/17 16:38:44,050000,0.158
2023/05/17 16:38:44,100000,0.156
2023/05/17 16:38:44,150000,0.153
2023/05/17 16:38:44,200000,0.159
2023/05/17 16:38:44,250000,0.158
2023/05/17 16:38:44,300000,0.155
2023/05/17 16:38:44,350000,0.159
2023/05/17 16:38:44,400000,0.160
2023/05/17 16:38:44,450000,0.160
2023/05/17 16:38:44,500000,0.157
2023/05/17 16:38:44,550000,0.161
2023/05/17 16:38:44,600000,0.160
2023/05/17 16:38:44,650000,0.152
2023/05/17 16:38:44,700000,0.161
2023/05/17 16:38:44,750000,0.162
2023/05/17 16:38:44,800000,0.158
2023/05/17 16:38:44,850000,0.159
2023/05/17 16:38:44,900000,0.163
2023/05/17 16:38:44,950000,0.162
2023/05/17 16:38:45,000000,0.154
2023/05/17 16:38:45,050000,0.164
2023/05/17 16:38:45,100000,0.164
2023/05/17 16:38:45,150000,0.159
2023/05/17 16:38:45,200000,0.160
2023/05/17 16:38:45,250000,0.162
2023/05/17 16:38:45,300000,0.162
2023/05/17 16:38:45,350000,0.156
2023/05/17 16:38:45,400000,0.165
2023/05/17 16:38:45,450000,0.164
2023/05/17 16:38:45,500000,0.159
2023/05/17 16:38:45,550000,0.163
2023/05/17 16:38:45,600000,0.167
2023/05/17 16:38:45,650000,0.166
2023/05/17 16:38:45,700000,0.160
2023/05/17 16:38:45,750000,0.168
2023/05/17 16:38:45,800000,0.168
2023/05/17 16:38:45,850000,0.163
2023/05/17 16:38:45,900000,0.166
2023/05/17 16:38:45,950000,0.167
2023/05/17 16:38:46,000000,0.165
2023/05/17 16:38:46,050000,0.160
2023/05/17 16:38:46,100000,0.167
2023/05/17 16:38:46,150000,0.167
2023/05/17 16:38:46,200000,0.163
2023/05/17 16:38:46,250000,0.171
2023/05/17 16:38:46,300000,0.169
2023/05/17 16:38:46,350000,0.168
2023/05/17 16:38:46,400000,0.166
2023/05/17 16:38:46,450000,0.170
2023/05/17 16:38:46,500000,0.172
2023/05/17 16:38:46,550000,0.163
2023/05/17 16:38:46,600000,0.171
2023/05/17 16:38:46,650000,0.171
2023/05/17 16:38:46,700000,0.169
2023/05/17 16:38:46,750000,0.167
2023/05/17 16:38:46,800000,0.171
2023/05/17 16:38:46,850000,0.171
2023/05/17 16:38:46,900000,0.166
2023/05/17 16:38:46,950000,0.172
2023/05/17 16:38:47,000000,0.173
2023/05/17 16:38:47,050000,0.168
2023/05/17 16:38:47,100000,0.169
2023/05/17 16:38:47,150000,0.172
2023/05/17 16:38:47,200000,0.172
2023/05/17 16:38:47,250000,0.165
2023/05/17 16:38:47,300000,0.173
2023/05/17 16:38:47,350000,0.172
2023/05/17 16:38:47,400000,0.169
2023/05/17 16:38:47,450000,0.171
2023/05/17 16:38:47,500000,0.175
2023/05/17 16:38:47,550000,0.174
2023/05/17 16:38:47,600000,0.169
2023/05/17 16:38:47,650000,0.177
2023/05/17 16:38:47,700000,0.176
2023/05/17 16:38:47,750000,0.174
2023/05/17 16:38:47,800000,0.175
2023/05/17 16:38:47,850000,0.176
2023/05/17 16:38:47,900000,0.176
2023/05/17 16:38:47,950000,0.167
2023/05/17 16:38:48,000000,0.176
2023/05/17 16:38:48,050000,0.175
2023/05/17 16:38:48,100000,0.171
2023/05/17 16:38:48,150000,0.177
2023/05/17 16:38:48,200000,0.176
2023/05/17 16:38:48,250000,0.177
2023/05/17 16:38:48,300000,0.174
2023/05/17 16:38:48,350000,0.181
2023/05/17 16:38:48,400000,0.179
2023/05/17 16:38:48,450000,0.175
2023/05/17 16:38:48,500000,0.181
2023/05/17 16:38:48,550000,0.182
2023/05/17 16:38:48,600000,0.180
2023/05/17 16:38:48,650000,0.177
2023/05/17 16:38:48,700000,0.180
2023/05/17 16:38:48,750000,0.181
2023/05/17 16:38:48,800000,0.175
2023/05/17 16:38:48,850000,0.182
2023/05/17 16:38:48,900000,0.181
2023/05/17 16:38:48,950000,0.179
2023/05/17 16:38:49,000000,0.178
2023/05/17 16:38:49,050000,0.181
2023/05/17 16:38:49,100000,0.181
2023/05/17 16:38:49,150000,0.175
2023/05/17 16:38:49,200000,0.185
2023/05/17 16:38:49,250000,0.183
2023/05/17 16:38:49,300000,0.179
2023/05/17 16:38:49,350000,0.180
2023/05/17 16:38:49,400000,0.183
2023/05/17 16:38:49,450000,0.183
2023/05/17 16:38:49,500000,0.176
2023/05/17 16:38:49,550000,0.185
2023/05/17 16:38:49,600000,0.185
2023/05/17 16:38:49,650000,0.182
2023/05/17 16:38:49,700000,0.182
2023/05/17 16:38:49,750000,0.186
2023/05/17 16:38:49,800000,0.186
2023/05/17 16:38:49,850000,0.180
2023/05/17 16:38:49,900000,0.186
2023/05/17 16:38:49,950000,0.184
2023/05/17 16:38:50,000000,0.182
2023/05/17 16:38:50,050000,0.184
2023/05/17 16:38:50,100000,0.186
2023/05/17 16:38:50,150000,0.187
2023/05/17 16:38:50,200000,0.180
2023/05/17 16:38:50,250000,0.190
2023/05/17 16:38:50,300000,0.189
2023/05/17 16:38:50,350000,0.185
2023/05/17 16:38:50,400000,0.189
2023/05/17 16:38:50,450000,0.189
2023/05/17 16:38:50,500000,0.189
2023/05/17 16:38:50,550000,0.184
2023/05/17 16:38:50,600000,0.189
2023/05/17 16:38:50,650000,0.189
2023/05/17 16:38:50,700000,0.185
2023/05/17 16:38:50,750000,0.191
2023/05/17 16:38:50,800000,0.189
2023/05/17 16:38:50,850000,0.190
2023/05/17 16:38:50,900000,0.187
2023/05/17 16:38:50,950000,0.192
2023/05/17 16:38:51,000000,0.191
2023/05/17 16:38:51,050000,0.185
2023/05/17 16:38:51,100000,0.194
2023/05/17 16:38:51,150000,0.194
2023/05/17 16:38:51,200000,0.191
2023/05/17 16:38:51,250000,0.191
2023/05/17 16:38:51,300000,0.194
2023/05/17 16:38:51,350000,0.193
2023/05/17 16:38:51,400000,0.186
2023/05/17 16:38:51,450000,0.194
2023/05/17 16:38:51,500000,0.194
2023/05/17 16:38:51,550000,0.190
2023/05/17 16:38:51,600000,0.192
2023/05/17 16:38:51,650000,0.196
2023/05/17 16:38:51,700000,0.194
2023/05/17 16:38:51,750000,0.189
2023/05/17 16:38:51,800000,0.198
2023/05/17 16:38:51,850000,0.198
2023/05/17 16:38:51,900000,0.193
2023/05/17 16:38:51,950000,0.192
2023/05/17 16:38:52,000000,0.197
2023/05/17 16:38:52,050000,0.195
2023/05/17 16:38:52,100000,0.191
2023/05/17 16:38:52,150000,0.199
2023/05/17 16:38:52,200000,0.196
2023/05/17 16:38:52,250000,0.192
2023/05/17 16:38:52,300000,0.197
2023/05/17 16:38:52,350000,0.199
2023/05/17 16:38:52,400000,0.198
2023/05/17 16:38:52,450000,0.193
2023/05/17 16:38:52,500000,0.200
2023/05/17 16:38:52,550000,0.199
2023/05/17 16:38:52,600000,0.195
2023/05/17 16:38:52,650000,0.200
2023/05/17 16:38:52,700000,0.200
2023/05/17 16:38:52,750000,0.200
2023/05/17 16:38:52,800000,0.198
2023/05/17 16:38:52,850000,0.203
2023/05/17 16:38:52,900000,0.201
2023/05/17 16:38:52,950000,0.197
2023/05/17 16:38:53,000000,0.203
2023/05/17 16:38:53,050000,0.204
2023/05/17 16:38:53,100000,0.202
2023/05/17 16:38:53,150000,0.200
2023/05/17 16:38:53,200000,0.205
2023/05/17 16:38:53,250000,0.203
2023/05/17 16:38:53,300000,0.194
2023/05/17 16:38:53,350000,0.205
2023/05/17 16:38:53,400000,0.203
2023/05/17 16:38:53,450000,0.201
2023/05/17 16:38:53,500000,0.200
2023/05/17 16:38:53,550000,0.205
2023/05/17 16:38:53,600000,0.205
2023/05/17 16:38:53,650000,0.198
2023/05/17 16:38:53,700000,0.209
2023/05/17 16:38:53,750000,0.207
2023/05/17 16:38:53,800000,0.203
2023/05/17 16:38:53,850000,0.205
2023/05/17 16:38:53,900000,0.209
2023/05/17 16:38:53,950000,0.207
2023/05/17 16:38:54,000000,0.201
2023/05/17 16:38:54,050000,0.208
2023/05/17 16:38:54,100000,0.209
2023/05/17 16:38:54,150000,0.203
2023/05/17 16:38:54,200000,0.204
2023/05/17 16:38:54,250000,0.209
2023/05/17 16:38:54,300000,0.208
2023/05/17 16:38:54,350000,0.203
2023/05/17 16:38:54,400000,0.210
2023/05/17 16:38:54,450000,0.210
2023/05/17 16:38:54,500000,0.205
2023/05/17 16:38:54,550000,0.211
2023/05/17 16:38:54,600000,0.212
2023/05/17 16:38:54,650000,0.211
2023/05/17 16:38:54,700000,0.206
2023/05/17 16:38:54,750000,0.214
2023/05/17 16:38:54,800000,0.211
2023/05/17 16:38:54,850000,0.208
2023/05/17 16:38:54,900000,0.213
2023/05/17 16:38:54,950000,0.213
2023/05/17 16:38:55,000000,0.213
2023/05/17 16:38:55,050000,0.209
2023/05/17 16:38:55,100000,0.215
2023/05/17 16:38:55,150000,0.213
2023/05/17 16:38:55,200000,0.208
2023/05/17 16:38:55,250000,0.215
2023/05/17 16:38:55,300000,0.213
2023/05/17 16:38:55,350000,0.212
2023/05/17 16:38:55,400000,0.212
2023/05/17 16:38:55,450000,0.215
2023/05/17 16:38:55,500000,0.216
2023/05/17 16:38:55,550000,0.208
2023/05/17 16:38:55,600000,0.218
2023/05/17 16:38:55,650000,0.217
2023/05/17 16:38:55,700000,0.214
2023/05/17 16:38:55,750000,0.217
2023/05/17 16:38:55,800000,0.220
2023/05/17 16:38:55,850000,0.218
2023/05/17 16:38:55,900000,0.211
2023/05/17 16:38:55,950000,0.221
2023/05/17 16:38:56,000000,0.218
2023/05/17 16:38:56,050000,0.214
2023/05/17 16:38:56,100000,0.216
2023/05/17 16:38:56,150000,0.218
2023/05/17 16:38:56,200000,0.219
2023/05/17 16:38:56,250000,0.211
2023/05/17 16:38:56,300000,0.221
2023/05/17 16:38:56,350000,0.221
2023/05/17 16:38:56,400000,0.217
2023/05/17 16:38:56,450000,0.222
2023/05/17 16:38:56,500000,0.222
2023/05/17 16:38:56,550000,0.221
2023/05/17 16:38:56,600000,0.216
2023/05/17 16:38:56,650000,0.225
2023/05/17 16:38:56,700000,0.224
2023/05/17 16:38:56,750000,0.220
2023/05/17 16:38:56,800000,0.222
2023/05/17 16:38:56,850000,0.225
2023/05/17 16:38:56,900000,0.223
2023/05/17 16:38:56,950000,0.216
2023/05/17 16:38:57,000000,0.225
2023/05/17 16:38:57,050000,0.225
2023/05/17 16:38:57,100000,0.221
2023/05/17 16:38:57,150000,0.225
2023/05/17 16:38:57,200000,0.225
2023/05/17 16:38:57,250000,0.223
2023/05/17 16:38:57,300000,0.222
2023/05/17 16:38:57,350000,0.226
2023/05/17 16:38:57,400000,0.226
2023/05/17 16:38:57,450000,0.221
2023/05/17 16:38:57,500000,0.229
2023/05/17 16:38:57,550000,0.229
2023/05/17 16:38:57,600000,0.226
2023/05/17 16:38:57,650000,0.226
2023/05/17 16:38:57,700000,0.231
2023/05/17 16:38:57,750000,0.227
2023/05/17 16:38:57,800000,0.222
2023/05/17 16:38:57,850000,0.230
2023/05/17 16:38:57,900000,0.230
2023/05/17 16:38:57,950000,0.226
2023/05/17 16:38:58,000000,0.226
2023/05/17 16:38:58,050000,0.229
2023/05/17 16:38:58,100000,0.228
2023/05/17 16:38:58,150000,0.222
2023/05/17 16:38:58,200000,0.232
2023/05/17 16:38:58,250000,0.230
2023/05/17 16:38:58,300000,0.227
2023/05/17 16:38:58,350000,0.231
2023/05/17 16:38:58,400000,0.232
2023/05/17 16:38:58,450000,0.232
2023/05/17 16:38:58,500000,0.226
2023/05/17 16:38:58,550000,0.237
2023/05/17 16:38:58,600000,0.234
2023/05/17 16:38:58,650000,0.230
2023/05/17 16:38:58,700000,0.231
2023/05/17 16:38:58,750000,0.234
2023/05/17 16:38:58,800000,0.233
2023/05/17 16:38:58,850000,0.228
2023/05/17 16:38:58,900000,0.236
2023/05/17 16:38:58,950000,0.236
2023/05/17 16:38:59,000000,0.230
2023/05/17 16:38:59,050000,0.236
2023/05/17 16:38:59,100000,0.237
2023/05/17 16:38:59,150000,0.238
2023/05/17 16:38:59,200000,0.231
2023/05/17 16:38:59,250000,0.240
2023/05/17 16:38:59,300000,0.239
2023/05/17 16:38:59,350000,0.234
2023/05/17 16:38:59,400000,0.238
2023/05/17 16:38:59,450000,0.239
2023/05/17 16:38:59,500000,0.240
2023/05/17 16:38:59,550000,0.234
2023/05/17 16:38:59,600000,0.239
2023/05/17 16:38:59,650000,0.240
2023/05/17 16:38:59,700000,0.235
2023/05/17 16:38:59,750000,0.242
2023/05/17 16:38:59,800000,0.242
2023/05/17 16:38:59,850000,0.240
2023/05/17 16:38:59,900000,0.237
2023/05/17 16:38:59,950000,0.242
2023/05/17 16:39:00,000000,0.242
2023/05/17 16:39:00,050000,0.235
2023/05/17 16:39:00,100000,0.244
2023/05/17 16:39:00,150000,0.242
2023/05/17 16:39:00,200000,0.240
2023/05/17 16:39:00,250000,0.239
2023/05/17 16:39:00,300000,0.243
2023/05/17 16:39:00,350000,0.243
2023/05/17 16:39:00,400000,0.239
2023/05/17 16:39:00,450000,0.245
2023/05/17 16:39:00,500000,0.244
2023/05/17 16:39:00,550000,0.241
2023/05/17 16:39:00,600000,0.244
2023/05/17 16:39:00,650000,0.247
2023/05/17 16:39:00,700000,0.246
2023/05/17 16:39:00,750000,0.238
2023/05/17 16:39:00,800000,0.247
2023/05/17 16:39:00,850000,0.247
2023/05/17 16:39:00,900000,0.243
2023/05/17 16:39:00,950000,0.247
2023/05/17 16:39:01,000000,0.248
2023/05/17 16:39:01,050000,0.248
2023/05/17 16:39:01,100000,0.241
2023/05/17 16:39:01,150000,0.250
2023/05/17 16:39:01,200000,0.249
2023/05/17 16:39:01,250000,0.244
2023/05/17 16:39:01,300000,0.248
2023/05/17 16:39:01,350000,0.250
2023/05/17 16:39:01,400000,0.250
2023/05/17 16:39:01,450000,0.243
2023/05/17 16:39:01,500000,0.250
2023/05/17 16:39:01,550000,0.250
2023/05/17 16:39:01,600000,0.247
2023/05/17 16:39:01,650000,0.254
2023/05/17 16:39:01,700000,0.251
2023/05/17 16:39:01,750000,0.252
2023/05/17 16:39:01,800000,0.248
2023/05/17 16:39:01,850000,0.255
2023/05/17 16:39:01,900000,0.254
2023/05/17 16:39:01,950000,0.249
2023/05/17 16:39:02,000000,0.257
2023/05/17 16:39:02,050000,0.255
2023/05/17 16:39:02,100000,0.253
2023/05/17 16:39:02,150000,0.251
2023/05/17 16:39:02,200000,0.257
2023/05/17 16:39:02,250000,0.253
2023/05/17 16:39:02,300000,0.248
2023/05/17 16:39:02,350000,0.256
2023/05/17 16:39:02,400000,0.257
2023/05/17 16:39:02,450000,0.254
2023/05/17 16:39:02,500000,0.252
2023/05/17 16:39:02,550000,0.259
2023/05/17 16:39:02,600000,0.258
2023/05/17 16:39:02,650000,0.251
2023/05/17 16:39:02,700000,0.260
2023/05/17 16:39:02,750000,0.260
2023/05/17 16:39:02,800000,0.255
2023/05/17 16:39:02,850000,0.257
2023/05/17 16:39:02,900000,0.260
2023/05/17 16:39:02,950000,0.260
2023/05/17 16:39:03,000000,0.252
2023/05/17 16:39:03,050000,0.261
2023/05/17 16:39:03,100000,0.262
2023/05/17 16:39:03,150000,0.257
2023/05/17 16:39:03,200000,0.258
2023/05/17 16:39:03,250000,0.262
2023/05/17 16:39:03,300000,0.262
2023/05/17 16:39:03,350000,0.256
2023/05/17 16:39:03,400000,0.263
2023/05/17 16:39:03,450000,0.261
2023/05/17 16:39:03,500000,0.258
2023/05/17 16:39:03,550000,0.262
2023/05/17 16:39:03,600000,0.263
2023/05/17 16:39:03,650000,0.264
2023/05/17 16:39:03,700000,0.257
2023/05/17 16:39:03,750000,0.267
2023/05/17 16:39:03,800000,0.266
2023/05/17 16:39:03,850000,0.263
2023/05/17 16:39:03,900000,0.268
2023/05/17 16:39:03,950000,0.267
2023/05/17 16:39:04,000000,0.266
2023/05/17 16:39:04,050000,0.259
2023/05/17 16:39:04,100000,0.265
2023/05/17 16:39:04,150000,0.267
2023/05/17 16:39:04,200000,0.262
2023/05/17 16:39:04,250000,0.268
2023/05/17 16:39:04,300000,0.267
2023/05/17 16:39:04,350000,0.266
2023/05/17 16:39:04,400000,0.265
2023/05/17 16:39:04,450000,0.269
2023/05/17 16:39:04,500000,0.269
2023/05/17 16:39:04,550000,0.265
2023/05/17 16:39:04,600000,0.273
2023/05/17 16:39:04,650000,0.273
2023/05/17 16:39:04,700000,0.272
2023/05/17 16:39:04,750000,0.268
2023/05/17 16:39:04,800000,0.272
2023/05/17 16:39:04,850000,0.272
2023/05/17 16:39:04,900000,0.265
2023/05/17 16:39:04,950000,0.274
2023/05/17 16:39:05,000000,0.272
2023/05/17 16:39:05,050000,0.268
2023/05/17 16:39:05,100000,0.269
2023/05/17 16:39:05,150000,0.275
2023/05/17 16:39:05,200000,0.274
2023/05/17 16:39:05,250000,0.266
2023/05/17 16:39:05,300000,0.275
2023/05/17 16:39:05,350000,0.275
2023/05/17 16:39:05,400000,0.272
2023/05/17 16:39:05,450000,0.272
2023/05/17 16:39:05,500000,0.276
2023/05/17 16:39:05,550000,0.276
2023/05/17 16:39:05,600000,0.269
2023/05/17 16:39:05,650000,0.278
2023/05/17 16:39:05,700000,0.278
2023/05/17 16:39:05,750000,0.275
2023/05/17 16:39:05,800000,0.277
2023/05/17 16:39:05,850000,0.280
2023/05/17 16:39:05,900000,0.279
2023/05/17 16:39:05,950000,0.271
2023/05/17 16:39:06,000000,0.280
2023/05/17 16:39:06,050000,0.279
2023/05/17 16:39:06,100000,0.275
2023/05/17 16:39:06,150000,0.277
2023/05/17 16:39:06,200000,0.280
2023/05/17 16:39:06,250000,0.280
2023/05/17 16:39:06,300000,0.274
2023/05/17 16:39:06,350000,0.282
2023/05/17 16:39:06,400000,0.281
2023/05/17 16:39:06,450000,0.279
2023/05/17 16:39:06,500000,0.284
2023/05/17 16:39:06,550000,0.284
2023/05/17 16:39:06,600000,0.284
2023/05/17 16:39:06,650000,0.279
2023/05/17 16:39:06,700000,0.286
2023/05/17 16:39:06,750000,0.284
2023/05/17 16:39:06,800000,0.281
2023/05/17 16:39:06,850000,0.286
2023/05/17 16:39:06,900000,0.286
2023/05/17 16:39:06,950000,0.285
2023/05/17 16:39:07,000000,0.283
2023/05/17 16:39:07,050000,0.287
2023/05/17 16:39:07,100000,0.285
2023/05/17 16:39:07,150000,0.281
2023/05/17 16:39:07,200000,0.289
2023/05/17 16:39:07,250000,0.289
2023/05/17 16:39:07,300000,0.287
2023/05/17 16:39:07,350000,0.286
2023/05/17 16:39:07,400000,0.290
2023/05/17 16:39:07,450000,0.289
2023/05/17 16:39:07,500000,0.282
2023/05/17 16:39:07,550000,0.290
2023/05/17 16:39:07,600000,0.292
2023/05/17 16:39:07,650000,0.288
2023/05/17 16:39:07,700000,0.287
2023/05/17 16:39:07,750000,0.291
2023/05/17 16:39:07,800000,0.292
2023/05/17 16:39:07,850000,0.286
2023/05/17 16:39:07,900000,0.295
2023/05/17 16:39:07,950000,0.293
2023/05/17 16:39:08,000000,0.291
2023/05/17 16:39:08,050000,0.291
2023/05/17 16:39:08,100000,0.294
2023/05/17 16:39:08,150000,0.293
2023/05/17 16:39:08,200000,0.286
2023/05/17 16:39:08,250000,0.295
2023/05/17 16:39:08,300000,0.296
2023/05/17 16:39:08,350000,0.291
2023/05/17 16:39:08,400000,0.293
2023/05/17 16:39:08,450000,0.297
2023/05/17 16:39:08,500000,0.297
2023/05/17 16:39:08,550000,0.290
2023/05/17 16:39:08,600000,0.300
2023/05/17 16:39:08,650000,0.298
2023/05/17 16:39:08,700000,0.295
2023/05/17 16:39:08,750000,0.297
2023/05/17 16:39:08,800000,0.300
2023/05/17 16:39:08,850000,0.299
2023/05/17 16:39:08,900000,0.292
2023/05/17 16:39:08,950000,0.300
2023/05/17 16:39:09,000000,0.300
2023/05/17 16:39:09,050000,0.297
2023/05/17 16:39:09,100000,0.302
2023/05/17 16:39:09,150000,0.301
2023/05/17 16:39:09,200000,0.301
2023/05/17 16:39:09,250000,0.297
2023/05/17 16:39:09,300000,0.303
2023/05/17 16:39:09,350000,0.302
2023/05/17 16:39:09,400000,0.300
2023/05/17 16:39:09,450000,0.304
2023/05/17 16:39:09,500000,0.302
2023/05/17 16:39:09,550000,0.303
2023/05/17 16:39:09,600000,0.300
2023/05/17 16:39:09,650000,0.306
2023/05/17 16:39:09,700000,0.305
2023/05/17 16:39:09,750000,0.299
2023/05/17 16:39:09,800000,0.306
2023/05/17 16:39:09,850000,0.307
2023/05/17 16:39:09,900000,0.305
2023/05/17 16:39:09,950000,0.305
2023/05/17 16:39:10,000000,0.308
2023/05/17 16:39:10,050000,0.309
2023/05/17 16:39:10,100000,0.301
2023/05/17 16:39:10,150000,0.309
2023/05/17 16:39:10,200000,0.307
2023/05/17 16:39:10,250000,0.307
2023/05/17 16:39:10,300000,0.306
2023/05/17 16:39:10,350000,0.310
2023/05/17 16:39:10,400000,0.308
2023/05/17 16:39:10,450000,0.302
2023/05/17 16:39:10,500000,0.312
2023/05/17 16:39:10,550000,0.312
2023/05/17 16:39:10,600000,0.308
2023/05/17 16:39:10,650000,0.308
2023/05/17 16:39:10,700000,0.313
2023/05/17 16:39:10,750000,0.312
2023/05/17 16:39:10,800000,0.306
2023/05/17 16:39:10,850000,0.315
2023/05/17 16:39:10,900000,0.315
2023/05/17 16:39:10,950000,0.310
2023/05/17 16:39:11,000000,0.312
2023/05/17 16:39:11,050000,0.316
2023/05/17 16:39:11,100000,0.314
2023/05/17 16:39:11,150000,0.308
2023/05/17 16:39:11,200000,0.318
2023/05/17 16:39:11,250000,0.315
2023/05/17 16:39:11,300000,0.312
2023/05/17 16:39:11,350000,0.316
2023/05/17 16:39:11,400000,0.317
2023/05/17 16:39:11,450000,0.317
2023/05/17 16:39:11,500000,0.311
2023/05/17 16:39:11,550000,0.318
2023/05/17 16:39:11,600000,0.318
2023/05/17 16:39:11,650000,0.315
2023/05/17 16:39:11,700000,0.319
2023/05/17 16:39:11,750000,0.321
2023/05/17 16:39:11,800000,0.321
2023/05/17 16:39:11,850000,0.316
2023/05/17 16:39:11,900000,0.323
2023/05/17 16:39:11,950000,0.323
2023/05/17 16:39:12,000000,0.319
2023/05/17 16:39:12,050000,0.324
2023/05/17 16:39:12,100000,0.322
2023/05/17 16:39:12,150000,0.321
2023/05/17 16:39:12,200000,0.316
2023/05/17 16:39:12,250000,0.324
2023/05/17 16:39:12,300000,0.321
2023/05/17 16:39:12,350000,0.317
2023/05/17 16:39:12,400000,0.325
2023/05/17 16:39:12,450000,0.325
2023/05/17 16:39:12,500000,0.321
2023/05/17 16:39:12,550000,0.322
2023/05/17 16:39:12,600000,0.327
2023/05/17 16:39:12,650000,0.327
2023/05/17 16:39:12,700000,0.321
2023/05/17 16:39:12,750000,0.328
2023/05/17 16:39:12,800000,0.329
2023/05/17 16:39:12,850000,0.326
2023/05/17 16:39:12,900000,0.325
2023/05/17 16:39:12,950000,0.330
2023/05/17 16:39:13,000000,0.329
2023/05/17 16:39:13,050000,0.323
2023/05/17 16:39:13,100000,0.329
2023/05/17 16:39:13,150000,0.329
2023/05/17 16:39:13,200000,0.325
2023/05/17 16:39:13,250000,0.326
2023/05/17 16:39:13,300000,0.331
2023/05/17 16:39:13,350000,0.330
2023/05/17 16:39:13,400000,0.323
2023/05/17 16:39:13,450000,0.332
2023/05/17 16:39:13,500000,0.333
2023/05/17 16:39:13,550000,0.328
2023/05/17 16:39:13,600000,0.328
2023/05/17 16:39:13,650000,0.334
2023/05/17 16:39:13,700000,0.333
2023/05/17 16:39:13,750000,0.326
2023/05/17 16:39:13,800000,0.336
2023/05/17 16:39:13,850000,0.334
2023/05/17 16:39:13,900000,0.332
2023/05/17 16:39:13,950000,0.334
2023/05/17 16:39:14,000000,0.336
2023/05/17 16:39:14,050000,0.335
2023/05/17 16:39:14,100000,0.328
2023/05/17 16:39:14,150000,0.337
2023/05/17 16:39:14,200000,0.338
2023/05/17 16:39:14,250000,0.333
2023/05/17 16:39:14,300000,0.337
2023/05/17 16:39:14,350000,0.338
2023/05/17 16:39:14,400000,0.337
2023/05/17 16:39:14,450000,0.331
2023/05/17 16:39:14,500000,0.341
2023/05/17 16:39:14,550000,0.339
2023/05/17 16:39:14,600000,0.335
2023/05/17 16:39:14,650000,0.342
2023/05/17 16:39:14,700000,0.341
2023/05/17 16:39:14,750000,0.342
2023/05/17 16:39:14,800000,0.337
2023/05/17 16:39:14,850000,0.343
2023/05/17 16:39:14,900000,0.341
2023/05/17 16:39:14,950000,0.337
2023/05/17 16:39:15,000000,0.343
2023/05/17 16:39:15,050000,0.342
2023/05/17 16:39:15,100000,0.342
2023/05/17 16:39:15,150000,0.340
2023/05/17 16:39:15,200000,0.343
2023/05/17 16:39:15,250000,0.345
2023/05/17 16:39:15,300000,0.339
2023/05/17 16:39:15,350000,0.345
2023/05/17 16:39:15,400000,0.347
2023/05/17 16:39:15,450000,0.343
2023/05/17 16:39:15,500000,0.343
2023/05/17 16:39:15,550000,0.348
2023/05/17 16:39:15,600000,0.346
2023/05/17 16:39:15,650000,0.341
2023/05/17 16:39:15,700000,0.349
2023/05/17 16:39:15,750000,0.349
2023/05/17 16:39:15,800000,0.345
2023/05/17 16:39:15,850000,0.345
2023/05/17 16:39:15,900000,0.350
2023/05/17 16:39:15,950000,0.350
2023/05/17 16:39:16,000000,0.344
2023/05/17 16:39:16,050000,0.352
2023/05/17 16:39:16,100000,0.351
2023/05/17 16:39:16,150000,0.348
2023/05/17 16:39:16,200000,0.350
2023/05/17 16:39:16,250000,0.353
2023/05/17 16:39:16,300000,0.353
2023/05/17 16:39:16,350000,0.345
2023/05/17 16:39:16,400000,0.353
2023/05/17 16:39:16,450000,0.352
2023/05/17 16:39:16,500000,0.349
2023/05/17 16:39:16,550000,0.353
2023/05/17 16:39:16,600000,0.357
2023/05/17 16:39:16,650000,0.355
2023/05/17 16:39:16,700000,0.348
2023/05/17 16:39:16,750000,0.356
2023/05/17 16:39:16,800000,0.356
2023/05/17 16:39:16,850000,0.353
2023/05/17 16:39:16,900000,0.357
2023/05/17 16:39:16,950000,0.359
2023/05/17 16:39:17,000000,0.356
2023/05/17 16:39:17,050000,0.350
2023/05/17 16:39:17,100000,0.358
2023/05/17 16:39:17,150000,0.357
2023/05/17 16:39:17,200000,0.354
2023/05/17 16:39:17,250000,0.361
2023/05/17 16:39:17,300000,0.361
2023/05/17 16:39:17,350000,0.360
2023/05/17 16:39:17,400000,0.357
2023/05/17 16:39:17,450000,0.361
2023/05/17 16:39:17,500000,0.361
2023/05/17 16:39:17,550000,0.356
2023/05/17 16:39:17,600000,0.361
2023/05/17 16:39:17,650000,0.363
2023/05/17 16:39:17,700000,0.361
2023/05/17 16:39:17,750000,0.360
2023/05/17 16:39:17,800000,0.364
2023/05/17 16:39:17,850000,0.363
2023/05/17 16:39:17,900000,0.356
2023/05/17 16:39:17,950000,0.367
2023/05/17 16:39:18,000000,0.366
